employee_length,loan_amnt,term,int_rate,installment,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,default
4393,6000,36,7.9,187.75,0,27040,-2,-2,14.56,0,2,7,0,2510,49.2,8,0
4394,10000,36,7.9,312.91,-2,35000,0,0,23.11,0,0,6,0,8045,44.7,37,0
4395,15000,60,20.89,404.88,0,92000,-2,0,22.34,0,1,8,0,14895,90.3,14,1
4396,1500,36,16.77,53.31,0,60000,-1,-8,12.98,0,0,12,0,6423,94.5,18,0
4397,20000,60,22.06,553.07,-3,79864,-2,0,11.14,0,0,7,1,5010,91.1,27,1
4398,21000,60,11.71,464.07,-3,65000,-2,0,18.33,0,0,13,0,37313,56.3,32,0
4399,12000,36,11.71,396.92,-2,40008,0,0,16.37,0,0,6,0,14728,60.4,14,0
4400,30000,60,14.27,702.26,-3,93000,-2,0,18.65,0,1,10,0,43209,41.3,32,0
4401,12000,36,16.29,423.61,-3,62208,-1,0,19.1,4,2,8,0,6640,91,29,0
4402,5000,36,6.03,152.18,-2,60000,0,0,16.76,0,1,9,0,3520,26.5,27,0
4403,30000,36,10.65,977.2,0,97000,-2,-10,22.74,0,1,15,0,15196,21.1,26,1
4404,11250,36,14.27,385.98,0,40000,0,0,19.92,0,0,12,0,19226,66.5,24,0
4405,12000,36,7.9,375.49,-3,60000,-1,-8,2.8,0,0,4,0,7657,58.9,17,0
4406,7800,36,12.69,261.65,0,45000,-1,0,9.39,0,1,6,0,2338,66.8,12,0
4407,30000,60,12.42,673.72,0,81996,-2,0,18.56,0,0,11,0,4575,20.4,17,0
4408,17000,36,8.9,539.81,-3,60000,-2,-7,19.66,0,1,8,0,2758,17.6,13,0
4409,14000,36,6.03,426.1,-3,94800,-2,-7,22.91,0,0,17,0,27143,18.3,39,0
4410,2500,36,8.9,79.39,0,35000,-1,0,11.01,0,1,9,0,2435,25.6,14,0
4411,15000,60,17.27,374.97,0,50000,0,0,15.84,0,1,8,0,12449,59.6,8,0
4412,24000,60,11.71,530.36,0,95000,-2,0,9.06,0,0,7,0,927,20.6,22,0
4413,9000,36,7.51,280,-3,55000,-1,0,16.14,0,3,17,0,12753,27.3,45,0
4414,17050,60,10.65,367.74,0,30660,-2,0,25.44,0,0,8,0,15748,59.9,13,1
4415,3000,60,10.65,64.71,-3,90000,-1,-8,11.53,0,0,7,0,9070,86.4,12,0
4416,1925,36,6.03,58.59,-2,30000,0,0,13.32,0,0,10,0,11954,25.5,18,0
4417,35000,60,19.91,925.54,-3,135000,-2,0,20.21,0,2,13,0,56470,73.1,31,0
4418,6625,60,14.27,155.09,-3,25995,-2,0,24.68,0,3,8,0,9646,72,26,0
4419,1000,36,7.9,31.3,0,40000,0,-8,17.01,0,1,6,0,5824,31.5,13,0
4420,21600,60,13.49,496.91,-3,60000,-2,0,5.38,0,1,7,0,5434,27.9,10,0
4421,4200,36,11.71,138.92,-3,107004,0,-8,10.03,1,0,9,0,15720,91.8,15,0
4422,12850,60,22.74,360.34,0,60000,-1,-8,1.36,0,1,3,0,686,15.2,17,1
4423,4800,36,7.51,149.34,-3,36000,0,-7,28.87,0,0,8,0,10913,63.1,21,0
4424,4200,36,9.91,135.35,0,30000,-1,-3,9.86,1,2,12,0,279,1.8,32,0
4425,5000,36,6.03,152.18,-3,148350,-2,-1,20.43,0,0,17,0,116794,47.5,48,0
4426,16000,36,14.65,551.91,-3,56033,-2,-7,22.57,0,1,15,0,32078,49.3,41,0
4427,12800,60,12.42,287.46,-3,98300,-1,-8,19.46,0,0,19,0,18393,43.3,44,0
4428,19850,36,9.91,639.67,0,53313,-2,0,9.66,0,0,4,0,17856,56.7,10,0
4429,20000,60,15.27,478.64,-3,90000,-2,-7,20.03,0,1,12,0,22329,76.7,36,0
4430,15000,60,11.71,331.48,-3,45000,-2,-4,20.8,0,0,6,0,22486,89.6,18,0
4431,8000,36,12.69,268.36,0,160000,-1,-8,10.03,0,0,14,0,7841,86.2,32,0
4432,15000,36,7.9,469.36,-3,60000,-2,0,7.68,0,0,6,0,14322,62.8,8,0
4433,3000,36,13.49,101.8,0,30000,-2,-7,14.73,0,0,11,0,10755,68.5,16,0
4434,21850,60,17.27,546.21,-3,50000,-2,0,24.39,0,0,20,0,44922,86.7,63,1
4435,4000,36,12.69,134.18,0,115000,-2,-4,1.34,0,1,8,0,5304,25.7,11,0
4436,34000,60,12.42,763.55,-2,85800,-2,0,11.54,0,0,12,0,35343,44.9,31,1
4437,20000,60,19.91,528.88,0,175000,-2,-7,14.02,1,0,5,0,19099,66.3,36,0
4438,28000,36,7.9,876.13,-3,320000,-2,-6,14.5,0,1,12,0,36848,38.8,43,0
4439,14000,60,17.27,349.98,0,77000,0,0,15.05,0,2,16,1,13825,52.2,36,0
4440,12000,60,14.27,280.91,-3,80000,0,0,5.2,0,2,14,0,4614,5.2,51,0
4441,8000,36,18.64,291.8,-3,114000,0,0,11.36,0,3,27,1,11766,46.9,57,0
4442,10000,36,14.65,344.95,0,43000,-1,-2,8.62,0,1,9,0,4816,38.8,24,0
4443,12000,60,19.03,311.49,0,140000,-2,-1,8.32,1,0,10,0,49936,97.7,42,0
4444,16000,60,11.71,353.58,0,48000,-1,-7,14.3,0,0,4,0,17034,79.6,17,0
4445,17000,36,6.03,517.41,-3,110000,-2,0,9.47,0,2,6,0,2498,16.7,23,0
4446,5000,36,15.27,173.99,-3,54000,-1,-6,14.71,0,1,7,0,3340,79.5,17,1
4447,2000,36,15.27,69.6,0,62000,-1,0,0.87,0,3,4,0,256,42.7,11,0
4448,20000,60,10.65,431.37,-2,90000,-1,-5,2.16,0,0,11,0,10985,18.4,13,0
4449,10000,36,6.03,304.36,-2,50000,-1,0,13.18,0,0,11,0,7054,10.8,23,0
4450,4500,36,9.91,145.02,0,39000,0,0,11.09,0,0,8,0,7298,45,19,0
4451,4100,36,17.58,147.37,0,44000,-1,-11,12.86,0,0,5,0,1897,99.8,16,0
4452,4200,36,13.49,142.51,-3,43200,0,-8,15.5,0,2,5,0,6524,52.2,11,0
4453,12000,36,9.91,386.7,0,58000,0,0,6.41,0,1,7,0,1525,5.6,12,0
4454,18000,60,18.25,459.54,-3,78000,-2,-7,14.6,1,2,9,0,7747,83.3,29,0
4455,35000,60,22.06,967.86,0,120000,-2,0,16.82,0,2,14,0,67761,81.1,34,1
4456,10000,36,16.29,353.01,-3,53000,-2,0,15.58,1,1,9,0,9496,61.3,15,0
4457,3000,36,6.03,91.31,0,30000,0,-8,15.72,0,0,6,0,12600,33.1,9,0
4458,4425,36,8.9,140.51,0,60000,-1,0,2.94,0,1,10,0,4397,62.8,13,0
4459,28000,36,7.51,871.11,-3,180000,-2,-6,8.52,0,2,9,0,13247,24.8,37,0
4460,35000,60,13.49,805.17,-2,95000,-2,-6,0.64,0,1,13,0,1265,1.8,20,0
4461,12000,36,6.62,368.45,-3,53000,-1,0,22.75,0,0,15,0,11742,38.4,45,1
4462,4800,36,14.65,165.58,-3,46525,0,0,13.49,0,3,14,0,7242,43.9,19,1
4463,2400,36,8.9,76.21,0,82500,-1,-8,13.56,0,2,8,0,21826,57.3,12,0
4464,31300,36,11.71,1035.28,-3,58000,-2,-5,18.58,0,4,9,0,3712,18.4,18,0
4465,32250,60,19.42,844.06,-3,64480,-2,0,20.99,1,0,9,0,17264,72.5,30,0
4466,3000,36,8.9,95.26,0,62000,0,-7,16.05,0,0,16,0,16753,36.1,17,0
4467,4000,36,7.9,125.17,-3,39000,0,0,9.91,0,0,7,0,432,4.5,21,1
4468,15000,36,12.69,503.18,-3,42655.8,-2,0,5.94,0,3,5,0,7475,71.2,13,1
4469,4800,36,6.62,147.38,-3,65000,-1,0,6.96,0,1,8,0,4913,25.3,34,0
4470,14400,36,12.69,483.05,-3,115000,-1,-6,12.55,0,1,21,0,7847,18.8,35,0
4471,7000,36,8.9,222.28,-2,160000,-1,0,20.75,0,0,17,0,117243,48.1,24,0
4472,5000,60,14.27,117.05,0,36000,-1,-4,14.07,0,0,6,0,11569,37.1,11,1
4473,20800,60,12.69,469.97,-3,78500,-2,0,7.08,0,0,9,0,13197,49.8,17,0
4474,4200,36,7.9,131.42,0,42000,-1,0,10.86,0,1,5,0,1472,14,15,0
4475,7200,36,8.9,228.63,-3,62400,-1,0,22.06,0,3,12,0,5879,62.5,27,0
4476,4200,36,8.9,133.37,0,47500,0,0,12.4,0,0,11,0,1739,12.3,32,0
4477,18200,36,7.9,569.49,-3,80000,-2,-7,17.37,0,0,14,0,9207,29.2,22,0
4478,10000,36,6.03,304.36,0,60000,-1,-5,14.14,0,0,5,0,16320,34.4,34,0
4479,22000,36,12.69,737.99,-3,115000,-2,0,21.64,0,0,6,0,21054,90.7,19,0
4480,20000,36,15.27,695.96,-3,84000,-1,0,9.01,0,2,11,0,19369,78.4,43,0
4481,3000,36,16.29,105.91,0,52000,0,0,16.62,0,1,5,0,2929,79.2,26,0
4482,2800,36,12.69,93.93,0,64800,-2,-8,13.85,0,0,9,0,19320,65.7,12,1
4483,4000,36,14.65,137.98,0,48000,-2,-12,22.38,0,2,10,0,18833,68.2,14,0
4484,3775,36,11.71,124.87,-3,55000,-2,0,23.54,1,1,15,0,6500,22.4,29,0
4485,2500,60,15.96,60.75,0,40296,0,-8,22.6,0,2,10,0,4709,76,16,0
4486,25000,60,10.65,539.21,-3,116000,-2,-5,3.55,0,0,7,0,34006,43.5,16,0
4487,6000,36,11.71,198.46,0,37200,0,-8,21.45,0,0,18,0,10426,43.7,25,0
4488,7500,36,14.27,257.32,0,38400,0,-8,23.81,1,0,7,0,7943,63,27,1
4489,11625,60,10.65,250.74,-3,66000,0,-5,11.49,0,2,13,0,2421,10,20,1
4490,20000,36,6.62,614.08,0,54996,-2,-8,17.74,0,0,6,0,7508,17.5,13,0
4491,16000,36,8.9,508.06,0,36000,-1,-7,8.58,0,0,5,0,6939,63.7,13,0
4492,6000,36,6.03,182.62,-3,96000,0,-3,23.8,0,0,11,0,13726,32,27,0
4493,1000,36,10.65,32.58,0,20000,0,0,21.3,0,1,16,0,2800,89.2,52,0
4494,12000,36,6.03,365.23,0,85000,0,-7,8.14,0,0,7,0,29650,31.9,24,0
4495,14000,60,16.77,346.21,0,99000,-2,0,13.47,0,0,3,0,12318,91.9,8,0
4496,2550,36,14.27,87.49,0,25200,-2,-3,23.32,0,2,17,0,387,9.4,30,0
4497,6000,36,6.62,184.23,-3,60000,0,-8,11.46,0,2,8,0,8213,16.7,21,0
4498,3000,36,7.9,93.88,0,62400,0,-8,8.98,0,4,11,0,4931,50.3,15,1
4499,8000,36,12.69,268.36,-2,35000,-1,0,13.75,0,3,10,0,10324,54.3,10,0
4500,13250,36,11.71,438.26,0,40000,-2,0,24.54,0,2,8,0,15520,76.8,18,0
4501,11400,36,6.62,350.03,-3,90000,-1,0,8.17,0,1,11,0,9343,38.8,37,0
4502,8000,36,17.27,286.3,0,32000,0,0,21.26,0,2,8,0,7567,90.1,15,0
4503,17500,60,13.49,402.59,0,35000,-2,0,17.42,0,0,3,0,867,57.8,8,0
4504,5450,36,15.96,191.5,0,43000,-1,0,18.33,0,1,7,0,20132,96.8,17,1
4505,35000,60,12.69,790.82,0,120996,-2,0,8.68,0,2,8,0,9854,22.4,32,0
4506,22000,36,19.42,811.12,-3,108996,-2,0,13.84,0,3,18,0,27489,77.5,39,0
4507,2400,36,12.69,80.51,-3,72000,0,-8,17.07,0,3,7,0,21020,96.4,23,0
4508,20000,36,13.49,678.61,0,175000,-2,0,17.57,0,3,10,0,18282,68,30,0
4509,19425,60,13.49,446.87,-3,50000,-2,0,8.71,0,2,9,0,11738,34.3,15,0
4510,10000,36,10.65,325.74,0,100000,0,0,14.08,0,1,9,0,5129,22.1,12,0
4511,7500,36,6.03,228.27,-3,48000,0,-4,19.63,0,0,8,0,0,0,29,0
4512,12650,60,21.28,344.23,-3,135696,-1,0,21.9,0,1,11,0,45843,96.8,21,0
4513,10400,60,9.91,220.51,-3,42000,-2,-4,2.03,0,0,9,0,1656,13.4,14,0
4514,10000,36,10.65,325.74,-3,104000,-1,0,21.36,0,2,15,0,55617,81.5,35,0
4515,35000,36,17.27,1252.56,-3,87000,-2,-8,10.92,0,0,7,0,0,0,33,0
4516,10000,36,11.71,330.76,-3,173467,-2,0,14.19,0,0,13,0,64568,78,33,0
4517,21725,60,20.89,586.4,-2,40000,-2,0,15.12,3,2,9,1,3904,38.7,25,1
4518,30000,60,19.42,785.17,-3,98000,-2,-7,8.45,1,0,11,0,11087,40.3,19,0
4519,10000,36,8.9,317.54,-3,48000,0,0,16.38,0,0,10,1,4886,26.4,28,0
4520,18000,60,19.03,467.23,0,65000,-2,0,21.62,0,3,12,0,63462,45.4,57,1
4521,10000,36,7.9,312.91,0,66000,0,-7,12.75,0,0,4,0,2525,14.9,8,0
4522,27000,60,10.65,582.35,-3,61900,-2,0,18.92,0,0,10,0,39000,63.3,26,0
4523,4200,36,9.91,135.35,0,42000,0,-8,20.83,1,0,10,0,2603,26.2,23,1
4524,10000,36,7.9,312.91,0,57000,-1,0,13.09,0,0,13,0,18364,61.6,30,0
4525,14000,60,19.91,370.22,0,51713,-2,0,20.05,0,1,14,0,12015,69.1,30,1
4526,2500,36,8.9,79.39,0,31000,0,-8,22.49,0,3,7,1,5883,39,40,0
4527,3500,36,10.65,114.01,0,55000,-1,-5,9.03,3,0,15,0,17494,32.8,38,1
4528,13000,36,7.9,406.78,0,70000,-1,0,17.03,0,0,12,0,15722,44,42,0
4529,20000,60,12.69,451.9,0,55000,-2,0,29.26,0,0,7,0,18865,66.4,21,0
4530,12000,60,11.71,265.18,-3,59800,0,0,13.55,0,2,9,0,6001,24.2,34,0
4531,4000,36,7.9,125.17,-3,57886,0,0,6.6,0,1,5,0,1084,13.7,12,0
4532,7500,36,12.69,251.59,0,125000,0,-3,7.87,0,0,8,0,29163,93.8,19,0
4533,35000,36,18.25,1269.73,-3,96000,-2,0,14.42,0,1,18,0,24992,45.4,31,0
4534,12000,60,14.27,280.91,0,85000,-2,-1,23.97,0,1,19,0,43129,82,61,1
4535,16500,60,11.71,364.62,0,38400,-2,0,5.81,0,0,2,0,4763,33.3,16,0
4536,8000,36,12.69,268.36,-2,95000,-1,0,7.67,1,0,4,0,1442,33.5,36,0
4537,25000,60,21.67,685.8,-3,60000,-2,0,16.92,0,2,9,1,10394,88.1,21,0
4538,15000,36,6.03,456.54,-3,85000,0,-6,4.72,0,0,6,0,3961,8.4,26,0
4539,10000,36,11.71,330.76,-3,98000,0,-4,4.25,0,1,10,1,8791,40.5,21,0
4540,35000,60,20.89,944.71,-2,77160,-1,0,9.56,0,1,16,0,12582,33.2,44,1
4541,2500,36,16.77,88.85,0,28200,0,-12,23.02,0,2,3,0,2983,96.2,5,0
4542,9750,36,14.65,336.32,-3,69950,0,0,20.21,0,2,13,1,8797,73.3,24,0
4543,9000,36,7.51,280,0,115000,0,-12,0.16,0,0,4,0,832,2,16,0
4544,17500,60,19.03,454.25,0,35004,-2,0,11.59,0,2,4,0,4199,49.4,8,0
4545,5000,36,7.9,156.46,-3,86400,-1,-7,11.11,0,2,9,0,74666,81.8,26,0
4546,2700,36,7.9,84.49,-3,88000,-2,-9,26.82,0,1,15,0,14552,71.2,48,1
4547,6000,36,13.49,203.59,-3,96000,-1,-2,3.76,4,1,10,0,3040,7.5,30,0
4548,9000,36,6.62,276.34,-3,96000,0,-6,4.64,0,1,9,0,3214,8.9,25,0
4549,1000,36,7.9,31.3,0,28600,0,-8,14.94,1,0,4,0,3573,34,15,0
4550,12000,36,6.62,368.45,0,90000,-1,0,10.75,0,0,8,0,16793,46.4,11,0
4551,2200,36,7.9,68.84,-3,31544,-2,-8,11.53,0,0,6,0,8064,90.3,16,0
4552,23100,60,15.96,561.26,-3,100000,-2,0,17.98,0,3,3,0,0,0,9,0
4553,1200,36,12.69,40.26,0,28000,0,0,2.36,1,0,10,0,1995,51.2,19,0
4554,14000,36,10.65,456.03,-3,75000,-2,-8,19.01,0,2,8,1,11041,2,14,0
4555,20000,60,10.65,431.37,-3,53000,-2,0,19.29,0,0,6,0,14546,51.4,18,0
4556,21000,36,11.71,694.6,-3,125000,-2,0,11.53,0,0,9,0,14166,77.4,28,0
4557,16000,60,18.25,408.48,-3,74000,-2,0,23.25,0,0,8,0,34836,92.9,19,0
4558,8000,36,8.9,254.03,0,64000,0,0,14.38,0,1,5,0,14233,68.8,23,0
4559,5150,36,7.9,161.15,0,68000,-2,0,0,0,2,6,0,0,0,10,0
4560,14000,60,17.27,349.98,-3,72000,-2,0,20.35,0,1,16,0,9218,35.7,39,0
4561,3500,36,6.62,107.47,0,36000,0,-8,4.21,0,0,8,0,368,1.7,13,0
4562,12000,60,12.69,271.14,-2,36000,-2,-8,4.8,0,0,2,0,0,0,5,0
4563,3000,36,14.27,102.93,-3,120000,-2,-6,16.86,0,3,22,0,14135,54.2,54,0
4564,30000,36,17.27,1073.62,-3,75000,-2,-5,9.22,0,1,4,0,1370,18.3,10,1
4565,6000,36,10.65,195.44,0,26400,0,0,17.46,0,0,7,0,836,11.9,12,0
4566,14000,60,7.9,283.2,-3,53000,0,0,27.74,0,0,12,0,989,6.3,26,0
4567,9000,36,12.69,301.91,-3,60000,0,-7,19.52,0,1,9,0,26959,86.1,25,0
4568,13700,36,6.03,416.97,-3,50000,-2,-7,25.13,0,0,11,0,14965,26.5,22,0
4569,28000,36,7.9,876.13,0,96000,-2,0,3.8,0,1,11,0,17801,16.5,28,0
4570,9950,36,15.27,346.24,-3,36400,-2,0,23.54,0,1,20,0,9489,92.1,30,1
4571,35000,60,11.71,773.44,-3,75000,-2,0,11.41,0,0,14,0,55145,43.4,48,0
4572,12000,60,12.69,271.14,-3,63500,-1,0,17.65,0,0,12,0,13153,31.5,25,1
4573,6000,36,6.03,182.62,-2,21600,-1,-3,0,0,0,6,0,0,0,12,0
4574,15000,60,19.91,396.66,-2,86000,-2,-7,20.99,0,1,12,0,29710,86.1,45,1
4575,21750,60,12.42,488.45,-2,43500,-2,0,21.88,0,2,12,0,19048,47.4,33,1
4576,24000,36,14.27,823.42,0,206000,-1,0,15.23,0,2,11,0,10365,65.6,22,0
4577,11200,36,14.27,384.26,0,46000,-2,0,9.76,0,0,6,0,14417,64.1,17,0
4578,6000,60,17.27,149.99,-3,32346,0,-3,10.28,0,2,8,0,3009,68.4,16,1
4579,6500,36,8.9,206.4,-3,22000,-2,-6,19.71,0,1,5,0,4555,15.6,30,0
4580,28000,60,14.27,655.44,0,75000,-2,-7,19.86,0,0,22,0,29520,32.2,48,0
4581,35000,36,12.42,1169.54,-3,165000,-2,-6,2.92,0,0,10,1,4784,22,28,0
4582,14000,36,6.03,426.1,-3,124000,-2,-6,8.48,0,0,11,0,13141,42.6,33,0
4583,23000,60,10.65,496.08,-3,107500,-2,-8,6.4,0,0,12,0,2369,3.6,38,1
4584,7000,36,6.62,214.93,-3,43000,-2,-6,4.41,0,4,7,0,4840,23.4,22,0
4585,5000,36,6.03,152.18,-3,95000,-1,-6,13.26,0,3,6,0,6661,25,22,0
4586,10800,36,7.51,336,-3,51000,-2,-6,17.06,0,1,10,0,16811,28.8,32,1
4587,5375,36,13.49,182.38,-2,20868,-1,0,18.23,0,1,8,0,7228,84,10,0
4588,15000,60,16.77,370.94,0,72000,-2,-5,20.5,0,0,12,0,10891,36.9,30,0
4589,7500,36,8.9,238.15,-3,150000,-2,-7,7.85,0,1,23,0,11885,14.9,63,0
4590,15000,60,19.03,389.36,-3,86945,-2,-5,10.72,1,3,6,1,5658,72.9,18,0
4591,12800,60,16.77,316.54,-3,81708,-1,-6,14.22,1,1,7,0,905,75.4,23,0
4592,20000,36,8.9,635.07,0,72000,-2,-12,7.8,0,2,6,0,15637,35.4,14,0
4593,4000,36,8.9,127.02,0,62500,0,0,15.84,1,0,6,0,8291,69.1,19,0
4594,5150,60,18.64,132.58,0,34992,-1,0,17.59,0,3,15,1,15187,87.3,21,0
4595,5000,36,12.69,167.73,0,39000,0,-4,12.65,1,1,5,1,2211,51.4,11,0
4596,10000,36,6.62,307.04,0,20000,-2,-10,2.4,1,0,10,0,374,1.4,25,0
4597,8000,36,12.69,268.36,-3,120000,-1,-7,20.14,0,0,16,0,45393,84.1,37,0
4598,8000,36,12.42,267.33,0,20000,-1,-3,4.74,0,1,6,0,1744,13.4,8,0
4599,12000,36,9.91,386.7,0,60000,-2,-4,18.32,0,2,7,0,5690,44.8,15,0
4600,4500,36,6.62,138.17,-3,125000,-2,-9,4.16,0,1,8,0,5787,26.8,23,0
4601,8875,36,10.65,289.09,0,24000,-2,-4,22.15,0,1,7,0,20589,40,21,0
4602,12800,60,17.27,319.98,0,46200,-1,-7,15.12,0,0,6,0,5523,33.9,15,0
4603,10600,36,15.96,372.46,-3,47000,-1,0,16.03,0,1,12,0,14713,54.7,28,0
4604,1500,36,6.03,45.66,0,22968,0,0,28.34,0,3,10,0,3089,9.4,18,0
4605,6250,36,9.91,201.41,0,16000,-1,-7,11.85,0,0,5,0,7529,88.6,11,0
4606,7500,36,12.69,251.59,-3,84000,-1,-7,13.59,0,2,6,0,8366,76.1,27,0
4607,7800,36,7.9,244.07,-3,58600,0,0,7.42,0,1,8,0,6565,59.1,20,0
4608,20000,36,7.9,625.81,-3,100800,-2,0,5.26,0,1,10,0,22055,45.9,24,0
4609,10000,36,14.27,343.09,0,42000,-2,0,23.43,0,2,13,0,6098,48,18,0
4610,2000,36,7.9,62.59,-3,93000,0,-8,21.23,0,0,11,0,11081,71.5,27,0
4611,5000,36,10.65,162.87,-3,48000,0,-6,2.3,0,0,6,0,2363,46.3,16,0
4612,2400,36,7.9,75.1,0,30720,0,-7,15.23,0,0,11,0,4413,56.6,24,0
4613,10400,36,8.9,330.24,-3,67000,-2,0,5.25,0,0,5,0,5703,68.7,18,0
4614,25000,36,12.69,838.63,0,92000,-2,0,19.06,0,0,13,0,27367,70.4,22,0
4615,9200,36,6.62,282.48,0,30000,0,0,20.84,0,1,7,0,8643,26.2,19,0
4616,8450,36,11.71,279.5,0,21040.2,-2,0,16.69,0,1,7,0,11545,58.6,18,0
4617,12400,36,7.51,385.78,-3,77000,0,0,25.98,0,1,8,0,21992,81,31,0
4618,8000,36,8.9,254.03,0,27000,-1,-5,9.24,0,0,17,1,7263,34.4,42,1
4619,3600,36,13.49,122.15,-2,32000,-2,-6,16.46,2,0,4,0,2011,67,9,0
4620,2000,36,11.71,66.16,0,33600,0,0,14.63,0,0,8,0,11640,83.7,12,0
4621,16000,60,15.27,382.92,-3,55536,0,0,15.13,0,2,10,0,10547,76.4,32,1
4622,16000,60,16.77,395.67,0,62000,0,-8,16.65,0,0,9,0,31347,85.6,38,0
4623,1200,36,11.71,39.7,0,20000,-1,0,6.54,0,0,10,0,1376,52.7,13,1
4624,4000,36,6.62,122.82,-3,42000,0,-3,12.49,0,1,7,0,7232,27.6,27,1
4625,3000,36,6.03,91.31,-3,90000,-2,0,11.03,0,0,13,0,10585,8.9,19,0
4626,16800,36,7.51,522.67,-2,69500,-2,0,22.8,0,0,13,0,5097,15.4,27,0
4627,15000,60,11.71,331.48,-3,80000,-2,-6,5.28,0,0,12,0,578,1.9,31,0
4628,8000,60,12.42,179.66,0,38000,-2,-8,2.08,0,0,2,0,2007,33.4,9,1
4629,12000,36,16.77,426.47,0,60000,-2,0,11.12,0,1,10,0,8326,77.9,26,1
4630,12000,36,6.62,368.45,-3,92000,0,0,7.88,0,0,12,0,24771,38.7,32,0
4631,12000,36,6.62,368.45,0,60000,-2,0,27.84,0,1,15,0,18571,33.3,36,0
4632,32000,36,19.03,1173.48,-3,68000,-1,0,4.55,0,1,10,0,9420,77.2,30,0
4633,34000,60,19.91,899.1,-3,243000,-2,-8,15.59,0,0,20,0,66106,48.9,39,0
4634,14300,36,9.91,460.82,-3,52000,-2,0,25.11,0,0,15,0,33188,90.9,36,1
4635,14000,36,6.62,429.86,0,58000,-2,-7,17.81,0,1,10,0,627,1.4,22,0
4636,30000,60,13.49,690.15,0,60000,-2,-5,14.16,0,2,20,0,11849,10.9,37,0
4637,35000,60,19.03,908.5,-3,125000,-2,0,18.06,0,1,15,0,60051,88.8,43,0
4638,9600,36,16.77,341.17,0,45000,-1,0,5.68,0,2,5,0,5131,87,8,1
4639,6800,36,7.51,211.56,0,60000,-1,-5,21.74,0,0,8,1,1647,16.1,21,0
4640,5000,36,7.9,156.46,0,34000,0,-4,10.02,0,1,7,0,2363,25.7,20,0
4641,12000,36,11.71,396.92,0,84000,-2,-3,17.81,0,0,9,0,7080,67.4,27,0
4642,15000,36,9.91,483.38,-3,58000,-2,0,24.41,0,1,8,0,28770,53.4,16,0
4643,10000,36,13.49,339.31,-3,30000,0,-6,4.76,0,0,14,0,2227,31.8,18,1
4644,35000,36,17.27,1252.56,-3,90000,-2,-5,17.49,0,2,28,0,48458,28.2,57,1
4645,9000,36,12.42,300.74,0,77800,-1,0,3.05,0,0,3,0,9158,73.3,6,0
4646,13750,36,6.03,418.49,-3,76875,-1,-7,6.99,0,0,6,0,19762,30.4,18,0
4647,12025,36,10.65,391.7,-3,80000,-1,-7,16.13,0,2,14,0,34454,46.6,34,0
4648,12000,36,13.49,407.17,0,50000,0,0,9.48,0,1,5,0,6631,67.7,19,0
4649,24000,36,7.51,746.66,-3,52800,-2,0,11.55,0,0,7,0,12923,51.9,28,0
4650,4800,36,6.03,146.1,-3,50000,0,0,3.1,0,0,8,0,3019,54.9,14,0
4651,35000,36,8.9,1111.37,0,80000,-2,-10,9.53,0,3,14,0,53655,23.5,23,0
4652,23400,60,21.67,641.9,0,55000,-2,0,10.65,1,0,7,0,7532,73.1,15,0
4653,7000,60,18.64,180.21,-2,39000,-2,0,9.75,0,0,4,0,4059,36.9,7,0
4654,15000,36,6.03,456.54,-3,83886.4,-1,0,14.63,0,0,12,0,26507,10.5,31,0
4655,12000,60,11.71,265.18,-3,85000,-2,-6,7.06,0,0,6,1,12670,43.7,13,0
4656,14500,60,14.27,339.43,-3,39960,-2,0,29.43,0,5,10,0,11351,23.4,30,0
4657,14975,36,6.03,455.78,-3,125000,-2,-12,20.24,0,0,17,0,27248,27.7,53,0
4658,14000,60,21.67,384.05,0,65000,-1,-5,2.66,2,1,4,0,4479,23.5,17,0
4659,14000,36,16.29,494.21,-3,61000,-2,0,19.93,0,0,8,0,11639,46.5,16,0
4660,1500,36,16.29,52.96,-2,48000,0,0,8.97,0,3,13,0,8794,85.4,15,1
4661,16800,60,18.25,428.9,-3,82296,-2,-8,13.41,1,0,11,0,11091,53.1,23,0
4662,13000,60,14.65,306.89,0,178000,-2,0,10.89,0,2,6,0,8666,81,16,0
4663,20000,36,7.9,625.81,-2,68000,-2,-8,16.66,0,1,10,0,17252,40.4,34,0
4664,25000,60,14.65,590.17,0,70000,-2,0,21.98,0,6,11,0,12075,38,32,0
4665,10000,36,8.9,317.54,0,54000,-1,-5,6.49,0,0,7,0,8995,49.7,14,0
4666,14000,36,6.03,426.1,-3,180000,-2,-6,5.17,0,0,12,0,8341,19.8,24,0
4667,20000,60,23.91,574.32,-3,90000,-2,0,13.91,0,1,6,0,39945,99.1,17,0
4668,14500,60,14.65,342.3,-3,88080,-2,0,19.3,0,3,7,0,29435,87.6,18,1
4669,5850,60,17.58,147.22,0,60000,-1,-4,13.12,0,1,7,0,2214,20.1,7,1
4670,4000,36,20.89,150.48,-3,70000,0,-8,14.97,1,2,33,0,4609,16.9,52,1
4671,2400,36,6.03,73.05,0,50000,0,-1,14.59,0,0,6,0,2184,14.4,14,0
4672,19700,36,7.9,616.42,-3,78000,-1,0,13.57,0,0,6,0,10362,67.7,14,0
